tvg_name	title	original_tvg_id	effective_tvg_id
US: ABC 5 (WEWS) CLEVELAND HD	US: ABC 5 (WEWS) CLEVELAND HD		us-abc-5-wews-cleveland-hd-fc5d.auto
US: ABC 6 HD [AUGUSTA]	US: ABC 6 HD [AUGUSTA]		us-abc-6-hd-augusta-8089.auto
US: ABC 6 (WPVI) PHILADELPHIA HD	US: ABC 6 (WPVI) PHILADELPHIA HD		us-abc-6-wpvi-philadelphia-hd-c445.auto
US: ABC 6 WESLACO TX (KRGV) HD	US: ABC 6 WESLACO TX (KRGV) HD		us-abc-6-weslaco-tx-krgv-hd-6a6a.auto
US: ABC 6 (WRTV) INDIANAPOLIS HD	US: ABC 6 (WRTV) INDIANAPOLIS HD		us-abc-6-wrtv-indianapolis-hd-14f1.auto
US: ABC 6 (WSYX) COLUMBUS HD	US: ABC 6 (WSYX) COLUMBUS HD		us-abc-6-wsyx-columbus-hd-6124.auto
US: ABC 7 HD [EL PASO]	US: ABC 7 HD [EL PASO]		us-abc-7-hd-el-paso-1b49.auto
US: ABC 7 HD [BUFFALO]	US: ABC 7 HD [BUFFALO]		us-abc-7-hd-buffalo-e81e.auto
US: ABC 7 (KABC) LOS ANGELES HD	US: ABC 7 (KABC) LOS ANGELES HD		us-abc-7-kabc-los-angeles-hd-a970.auto
US: ABC 7 HD [FORT MYERS]	US: ABC 7 HD [FORT MYERS]		us-abc-7-hd-fort-myers-5e37.auto
US: ABC 7 OMAHA NE (KETV) HD	US: ABC 7 OMAHA NE (KETV) HD	KETV.us	KETV.us
US: ABC 7 HD [SARASOTA]	US: ABC 7 HD [SARASOTA]		us-abc-7-hd-sarasota-f1f6.auto
US: ABC 7 (KMGH) DENVER HD	US: ABC 7 (KMGH) DENVER HD	KMGH.us	KMGH.us
US: ABC 7 LITTLE ROCK AR (KATV)	US: ABC 7 LITTLE ROCK AR (KATV)	KATV.us	KATV.us
US: ABC 7 (KGO) SAN FRANCISCO HD	US: ABC 7 (KGO) SAN FRANCISCO HD		us-abc-7-kgo-san-francisco-hd-47dd.auto
US: ABC 7 (WJLA) WASHINGTON HD	US: ABC 7 (WJLA) WASHINGTON HD		us-abc-7-wjla-washington-hd-af7c.auto
US: ABC 7 (WLS) CHICAGO HD	US: ABC 7 (WLS) CHICAGO HD	WLS.us	WLS.us
US: ABC 7 (WXYZ) DETROIT HD	US: ABC 7 (WXYZ) DETROIT HD		us-abc-7-wxyz-detroit-hd-543e.auto
US: ABC 8 RICHMOND VA (WRIC)	US: ABC 8 RICHMOND VA (WRIC)		us-abc-8-richmond-va-wric-95eb.auto
US: ABC 8 (WFAA) DALLAS HD	US: ABC 8 (WFAA) DALLAS HD	WFAA.us	WFAA.us
US: ABC 8 (WTNH) NEW HAVEN HD	US: ABC 8 (WTNH) NEW HAVEN HD		us-abc-8-wtnh-new-haven-hd-6fd4.auto
US: ABC 9 HD [MANCHESTER]	US: ABC 9 HD [MANCHESTER]		us-abc-9-hd-manchester-e959.auto
US: ABC 9 HD [TUCSON]	US: ABC 9 HD [TUCSON]		us-abc-9-hd-tucson-f655.auto
US: ABC 9 HD [CHARLOTTE]	US: ABC 9 HD [CHARLOTTE]		us-abc-9-hd-charlotte-2122.auto
US: ABC 9 (KMBC) KANSAS CITY HD	US: ABC 9 (KMBC) KANSAS CITY HD		us-abc-9-kmbc-kansas-city-hd-e9dc.auto
US: ABC 9 (WFTV) ORLANDO HD	US: ABC 9 (WFTV) ORLANDO HD		us-abc-9-wftv-orlando-hd-dd5c.auto
US: ABC 9 HD [SYRACUSE]	US: ABC 9 HD [SYRACUSE]		us-abc-9-hd-syracuse-f1f5.auto
US: ABC 9 COLUMBUS GA (WTVM) HD	US: ABC 9 COLUMBUS GA (WTVM) HD		us-abc-9-columbus-ga-wtvm-hd-2fec.auto
US: ABC 10 (KXTV) SACRAMENTO HD	US: ABC 10 (KXTV) SACRAMENTO HD		us-abc-10-kxtv-sacramento-hd-e2ba.auto
US: ABC 10 (KGTV) SAN DIEGO HD	US: ABC 10 (KGTV) SAN DIEGO HD		us-abc-10-kgtv-san-diego-hd-5736.auto
US: ABC 9 CEDAR RAPIDS IA (KCRG) HD	US: ABC 9 CEDAR RAPIDS IA (KCRG) HD		us-abc-9-cedar-rapids-ia-kcrg-hd-e7c2.auto
US: ABC 10 (WPLG) MIAMI HD	US: ABC 10 (WPLG) MIAMI HD		us-abc-10-wplg-miami-hd-260a.auto
US:  ABC TAMPA (FL)	US:  ABC TAMPA (FL)		us-abc-tampa-fl-ea41.auto
US: ABC 10 MiIAMI (WPLG)	US: ABC 10 MiIAMI (WPLG)		us-abc-10-miiami-wplg-5626.auto
US: ABC 10 (KAKE) WICHITA HD	US: ABC 10 (KAKE) WICHITA HD		us-abc-10-kake-wichita-hd-1aea.auto
US: ABC 11 LOUISVILLE KY (WHAS) HD	US: ABC 11 LOUISVILLE KY (WHAS) HD	WHAS.us	WHAS.us
US: ABC 11 HD [RALEIGH]	US: ABC 11 HD [RALEIGH]		us-abc-11-hd-raleigh-a298.auto
US: ABC 11 MERIDIAN MS (WTOK) HD	US: ABC 11 MERIDIAN MS (WTOK) HD		us-abc-11-meridian-ms-wtok-hd-f387.auto
US: ABC 11 DURHAM NC (WTVD) HD	US: ABC 11 DURHAM NC (WTVD) HD		us-abc-11-durham-nc-wtvd-hd-734f.auto
US: ABC 12 (KSAT) SAN ANTONIO HD	US: ABC 12 (KSAT) SAN ANTONIO HD		us-abc-12-ksat-san-antonio-hd-5ff0.auto
US: ABC 12 (WISN) MILWAUKEE HD	US: ABC 12 (WISN) MILWAUKEE HD		us-abc-12-wisn-milwaukee-hd-398f.auto
US: ABC 13 (KTRK) HOUSTON HD	US: ABC 13 (KTRK) HOUSTON HD	KTRK.us	KTRK.us
US: ABC 13 HD [HAMPTON ROADS]	US: ABC 13 HD [HAMPTON ROADS]		us-abc-13-hd-hampton-roads-a95c.auto
US: ABC 13 LYNCHBURG VA (WSET)	US: ABC 13 LYNCHBURG VA (WSET)		us-abc-13-lynchburg-va-wset-75e9.auto
US: ABC 13 TOLEDO OH (WTVG)	US: ABC 13 TOLEDO OH (WTVG)		us-abc-13-toledo-oh-wtvg-f684.auto
US: ABC 13 HD [LAS VEGAS]	US: ABC 13 HD [LAS VEGAS]		us-abc-13-hd-las-vegas-ed7a.auto
US: ABC 13 (WHAM) ROCHESTER	US: ABC 13 (WHAM) ROCHESTER	WHAM.us	WHAM.us
US: ABC 13 (WBKO) BOWLING GREEN	US: ABC 13 (WBKO) BOWLING GREEN		us-abc-13-wbko-bowling-green-205f.auto
US: ABC 13 Asheville	US: ABC 13 Asheville		us-abc-13-asheville-765b.auto
US: ABC 12 (KODE)  JOPLIN	US: ABC 12 (KODE)  JOPLIN		us-abc-12-kode-joplin-998c.auto
US: ABC 13 ANCHORAGE AK (KYUR)	US: ABC 13 ANCHORAGE AK (KYUR)		us-abc-13-anchorage-ak-kyur-9c16.auto
US: ABC 13 GRAND RAPIDS MI (WZZM)	US: ABC 13 GRAND RAPIDS MI (WZZM)		us-abc-13-grand-rapids-mi-wzzm-c4e3.auto
US: ABC 15 (KNXV) PHOENIX HD	US: ABC 15 (KNXV) PHOENIX HD	KNXV.us	KNXV.us
US: ABC 15 (WPDE) FLORENCE	US: ABC 15 (WPDE) FLORENCE		us-abc-15-wpde-florence-bf26.auto
US: ABC 16 (WAPT)  JACKSON HD	US: ABC 16 (WAPT)  JACKSON HD		us-abc-16-wapt-jackson-hd-550e.auto
US: ABC 16 (WNEP)	US: ABC 16 (WNEP)		us-abc-16-wnep-d4d0.auto
US: ABC 17 ROCKFORD IL (WTVO) HD	US: ABC 17 ROCKFORD IL (WTVO) HD	WTVO.us	WTVO.us
US: ABC 18 DOTHAN AL (WDHN) HD	US: ABC 18 DOTHAN AL (WDHN) HD		us-abc-18-dothan-al-wdhn-hd-761f.auto
US: ABC 20 HD [GAINESVILLE]	US: ABC 20 HD [GAINESVILLE]		us-abc-20-hd-gainesville-8cc1.auto
US:  ABC 22 (WKEF) DAYTON	US:  ABC 22 (WKEF) DAYTON		us-abc-22-wkef-dayton-bda6.auto
US: ABC 23 (KERO) BAKERSFIELD (H)	US: ABC 23 (KERO) BAKERSFIELD (H)		us-abc-23-kero-bakersfield-h-fc9f.auto
US: ABC 24 (WATN) MEMPHIS HD	US: ABC 24 (WATN) MEMPHIS HD		us-abc-24-watn-memphis-hd-5967.auto
US: ABC 24 (WJET) ERIE	US: ABC 24 (WJET) ERIE		us-abc-24-wjet-erie-3889.auto
US: ABC 25 HD [DISCTRICT OF COLUMBIA]	US: ABC 25 HD [DISCTRICT OF COLUMBIA]		us-abc-25-hd-disctrict-of-columbia-e3dd.auto
US: ABC 25 (WPBF) West Palm Beach HD	US: ABC 25 (WPBF) West Palm Beach HD		us-abc-25-wpbf-west-palm-beach-hd-20d0.auto
US: ABC 25 JACKSONVILLE FL (WJXX)	US: ABC 25 JACKSONVILLE FL (WJXX)		us-abc-25-jacksonville-fl-wjxx-b93c.auto
US: ABC 26 HD [NEW ORLEANS]	US: ABC 26 HD [NEW ORLEANS]	abc26wgno.us	abc26wgno.us
US: ABC 22 WJCL Savannah	US: ABC 22 WJCL Savannah		us-abc-22-wjcl-savannah-17bd.auto
US: ABC 22 BURLINGTON HD	US: ABC 22 BURLINGTON HD	WVNY.us	WVNY.us
US: ABC 27 HD [MADISON]	US: ABC 27 HD [MADISON]		us-abc-27-hd-madison-5ab8.auto
US: ABC 27 HD [HARRISBURG]	US: ABC 27 HD [HARRISBURG]		us-abc-27-hd-harrisburg-2873.auto
US: ABC 27 WTXL TALLAHASSEE HD	US: ABC 27 WTXL TALLAHASSEE HD		us-abc-27-wtxl-tallahassee-hd-ddf5.auto
US: ABC 30 (KFSN) FRESNO HD	US: ABC 30 (KFSN) FRESNO HD		us-abc-30-kfsn-fresno-hd-9265.auto
US: ABC 30 (KDNL) ST. LOUIS HD	US: ABC 30 (KDNL) ST. LOUIS HD		us-abc-30-kdnl-st-louis-hd-99b5.auto
US: ABC 31 HUNTSVILLE AL (WAAY)	US: ABC 31 HUNTSVILLE AL (WAAY)		us-abc-31-huntsville-al-waay-1d6f.auto
US: ABC 36 HD [LEXINGTON]	US: ABC 36 HD [LEXINGTON]		us-abc-36-hd-lexington-3527.auto
US: ABC 33/40 HD [BIRMINGHAM]	US: ABC 33/40 HD [BIRMINGHAM]		us-abc-33-40-hd-birmingham-5cd5.auto
US: ABC 45 HD [WINSTON-SALEM]	US: ABC 45 HD [WINSTON-SALEM]		us-abc-45-hd-winston-salem-371d.auto
US: ABC 57 (WBND) South Bend	US: ABC 57 (WBND) South Bend	WBND.us	WBND.us
US: ABC (KABC)	US: ABC (KABC)		us-abc-kabc-4701.auto
US: ABC (KDNL)	US: ABC (KDNL)		us-abc-kdnl-69df.auto
US: ABC (KMGH)	US: ABC (KMGH)		us-abc-kmgh-cfeb.auto
US: ABC (KNXV)	US: ABC (KNXV)		us-abc-knxv-3de8.auto
US: ABC (KOCO)	US: ABC (KOCO)		us-abc-koco-2280.auto
US: ABC (KOMO)	US: ABC (KOMO)		us-abc-komo-902b.auto
US: ABC (KTNV)	US: ABC (KTNV)		us-abc-ktnv-19b5.auto
US: ABC (WABC)	US: ABC (WABC)		us-abc-wabc-dcea.auto
US: ABC (WCPO)	US: ABC (WCPO)		us-abc-wcpo-a8ae.auto
US: ABC (WCVB)	US: ABC (WCVB)		us-abc-wcvb-36ce.auto
US: ABC (WFAA)	US: ABC (WFAA)		us-abc-wfaa-8801.auto
US: ABC (WJLA)	US: ABC (WJLA)		us-abc-wjla-0c91.auto
US: ABC (WLS)	US: ABC (WLS)		us-abc-wls-f51b.auto
US: ABC (WMAR)	US: ABC (WMAR)		us-abc-wmar-cbd9.auto
US: ABC (WPLG)	US: ABC (WPLG)		us-abc-wplg-d71d.auto
US: ABC (WPVI)	US: ABC (WPVI)		us-abc-wpvi-c73c.auto
US: ABC TAMPA NEWS (WFTS)	US: ABC TAMPA NEWS (WFTS)		us-abc-tampa-news-wfts-7d0b.auto
US: ABC (WTAE)	US: ABC (WTAE)		us-abc-wtae-c979.auto
US: ABC (WXYZ)	US: ABC (WXYZ)		us-abc-wxyz-8ac3.auto
US: ABC (KGO) SAN FRANCISCO CALIFORNIA	US: ABC (KGO) SAN FRANCISCO CALIFORNIA		us-abc-kgo-san-francisco-california-3a06.auto
US: ABC (WMTW) PORTLAND MAINE	US: ABC (WMTW) PORTLAND MAINE		us-abc-wmtw-portland-maine-d469.auto
US: ABC (KOAT) ALBUQUERQUE NEW MEXICO	US: ABC (KOAT) ALBUQUERQUE NEW MEXICO		us-abc-koat-albuquerque-new-mexico-f967.auto
US: ABC GOOD MORNING AMERICA	US: ABC GOOD MORNING AMERICA	WTVA.us	WTVA.us
US: ABC AL MONTGOMERY (WNCF) HD	US: ABC AL MONTGOMERY (WNCF) HD		us-abc-al-montgomery-wncf-hd-505a.auto
US: ABC (WTVD) DURHAM NORTH CAROLINA	US: ABC (WTVD) DURHAM NORTH CAROLINA		us-abc-wtvd-durham-north-carolina-1566.auto
US: ABC (WZVN) FORT MYERS FLORIDA	US: ABC (WZVN) FORT MYERS FLORIDA		us-abc-wzvn-fort-myers-florida-52c5.auto
US: ABC WATE - KNOXVILLE	US: ABC WATE - KNOXVILLE		us-abc-wate-knoxville-cd82.auto
###### SPORT ᴴᴰ/ᴿᴬᵂ ⁶⁰ᶠᵖˢ ######	###### SPORT ᴴᴰ/ᴿᴬᵂ ⁶⁰ᶠᵖˢ ######		sport-60b4.auto
US: PREMIER LEAGUE ᴿᴬᵂ	US: PREMIER LEAGUE ᴿᴬᵂ		us-premier-league-fe19.auto
US: TUDN ZONA ᴿᴬᵂ	US: TUDN ZONA ᴿᴬᵂ	TUDN.us	TUDN.us
US: TUDN EXTRA 1 ᴿᴬᵂ	US: TUDN EXTRA 1 ᴿᴬᵂ		us-tudn-extra-1-09cb.auto
US: TUDN EXTRA 2 ᴿᴬᵂ	US: TUDN EXTRA 2 ᴿᴬᵂ		us-tudn-extra-2-f9fb.auto
US: TUDN EXTRA 3 ᴿᴬᵂ	US: TUDN EXTRA 3 ᴿᴬᵂ		us-tudn-extra-3-0e93.auto
US: TUDN EXTRA 4 ᴿᴬᵂ	US: TUDN EXTRA 4 ᴿᴬᵂ		us-tudn-extra-4-1881.auto
US: TUDN EXTRA 5 ᴿᴬᵂ	US: TUDN EXTRA 5 ᴿᴬᵂ		us-tudn-extra-5-8b25.auto
US: TUDN EXTRA 6 ᴿᴬᵂ	US: TUDN EXTRA 6 ᴿᴬᵂ		us-tudn-extra-6-2089.auto
US: TUDN EXTRA 7 ᴿᴬᵂ	US: TUDN EXTRA 7 ᴿᴬᵂ		us-tudn-extra-7-5e3c.auto
US: TUDN EXTRA 8 ᴿᴬᵂ	US: TUDN EXTRA 8 ᴿᴬᵂ		us-tudn-extra-8-5e0a.auto
US: TUDN EXTRA 9 ᴿᴬᵂ	US: TUDN EXTRA 9 ᴿᴬᵂ		us-tudn-extra-9-e17d.auto
US: TUDN EXTRA 10 ᴿᴬᵂ	US: TUDN EXTRA 10 ᴿᴬᵂ		us-tudn-extra-10-2801.auto
US: TUDN EXTRA 11 ᴿᴬᵂ	US: TUDN EXTRA 11 ᴿᴬᵂ		us-tudn-extra-11-b500.auto
US: YAHOO SPORTS NETWORK ᴿᴬᵂ	US: YAHOO SPORTS NETWORK ᴿᴬᵂ		us-yahoo-sports-network-61ef.auto
US: FORMULA 1 CHANNEL (FM1TV) ᴿᴬᵂ	US: FORMULA 1 CHANNEL (FM1TV) ᴿᴬᵂ		us-formula-1-channel-fm1tv-7b29.auto
US: FITE TV 24/7 ᴴᴰ	US: FITE TV 24/7 ᴴᴰ		us-fite-tv-24-7-43a6.auto
US: FITE TV 24/7 SD	US: FITE TV 24/7 SD		us-fite-tv-24-7-sd-f55c.auto
US: BEIN SPORTS HD	US: BEIN SPORTS HD	beINSports.us	beINSports.us
US: BEIN SPORTS 2 HD	US: BEIN SPORTS 2 HD	beINSports2En.qa	beINSports2En.qa
US: BEIN SPORTS 4 HD	US: BEIN SPORTS 4 HD	beINSports4En.qa	beINSports4En.qa
US: BEIN SPORTS 5 HD	US: BEIN SPORTS 5 HD	beINSports5En.qa	beINSports5En.qa
US: BEIN SPORTS 6 HD	US: BEIN SPORTS 6 HD	beINSports6En.qa	beINSports6En.qa
US: BEIN SPORTS 7 HD	US: BEIN SPORTS 7 HD	beINSports7En.qa	beINSports7En.qa
US: BEIN SPORTS 8 HD	US: BEIN SPORTS 8 HD		us-bein-sports-8-hd-cb72.auto
US: FOX SPORTS 1 HD	US: FOX SPORTS 1 HD	FoxSports1.us	FoxSports1.us
US: FOX SPORTS DETROIT HD	US: FOX SPORTS DETROIT HD	FOXSports.us	FOXSports.us
US: FOX SPORTS 2 HD	US: FOX SPORTS 2 HD	FoxSports2.us	FoxSports2.us
US: FOX SPORTS FLORIDA HD	US: FOX SPORTS FLORIDA HD	FOXSports.us	FOXSports.us
US: FOX SPORTS ARIZONA HD	US: FOX SPORTS ARIZONA HD	FOXSports.us	FOXSports.us
US: FOX SPORTS OHIO HD	US: FOX SPORTS OHIO HD		us-fox-sports-ohio-hd-4163.auto
US: FOX SPORTS NORTH HD	US: FOX SPORTS NORTH HD	FOXSports.us	FOXSports.us
US: FOX SPORTS MIDWEST HD	US: FOX SPORTS MIDWEST HD		us-fox-sports-midwest-hd-d4a8.auto
US: FOX SPORTS CAROLINAS HD	US: FOX SPORTS CAROLINAS HD		us-fox-sports-carolinas-hd-684f.auto
US: FOX SPORTS OKLAHOMA HD	US: FOX SPORTS OKLAHOMA HD		us-fox-sports-oklahoma-hd-48d3.auto
US: FOX SPORTS PRIME TICKET HD	US: FOX SPORTS PRIME TICKET HD	FOXSports.us	FOXSports.us
US: FOX SPORTS SAN DIEGO HD	US: FOX SPORTS SAN DIEGO HD	FOXSports.us	FOXSports.us
US: FOX SPORTS SOUTH HD	US: FOX SPORTS SOUTH HD	FOXSports.us	FOXSports.us
US: FOX SPORTS SOUTHEAST HD	US: FOX SPORTS SOUTHEAST HD	FOXSports.us	FOXSports.us
US: FOX SPORTS SOUTHWEST HD	US: FOX SPORTS SOUTHWEST HD	FOXSports.us	FOXSports.us
US: FOX SPORTS SUN HD	US: FOX SPORTS SUN HD	FOXSports.us	FOXSports.us
US: FOX SPORTS WEST	US: FOX SPORTS WEST	FOXSports.us	FOXSports.us
US: FOX SPORTS WISCONSIN HD	US: FOX SPORTS WISCONSIN HD	FOXSports.us	FOXSports.us
US: FOX SPORTS TENNESSEE HD	US: FOX SPORTS TENNESSEE HD		us-fox-sports-tennessee-hd-38c0.auto
US: FOX SPORTS YES HD	US: FOX SPORTS YES HD		us-fox-sports-yes-hd-9f7c.auto
US: FOX SPORTSTIME OHIO HD	US: FOX SPORTSTIME OHIO HD		us-fox-sportstime-ohio-hd-1c1c.auto
US: FOX SOCCER PLUS HD	US: FOX SOCCER PLUS HD	FoxSoccerPlus.us	FoxSoccerPlus.us
US: NFL NETWORK HD	US: NFL NETWORK HD	NFLNetwork.us	NFLNetwork.us
US: ELEVEN SPORTS HD	US: ELEVEN SPORTS HD		us-eleven-sports-hd-bada.auto
US: ESPN NEWS HD	US: ESPN NEWS HD	ESPNNews.us	ESPNNews.us
US: ESPN USA HD	US: ESPN USA HD	ESPN.us	ESPN.us
US: ESPN HD	US: ESPN HD	ESPN.us	ESPN.us
US: ESPN 2 HD	US: ESPN 2 HD		us-espn-2-hd-7e49.auto
US: ESPN U HD	US: ESPN U HD		us-espn-u-hd-a39a.auto
US: FIGHT NETWORK HD	US: FIGHT NETWORK HD		us-fight-network-hd-f0f6.auto
US: FUBO SPORTS 1 HD	US: FUBO SPORTS 1 HD	FuboSportsNetwork.us	FuboSportsNetwork.us
US: FUBO SPORTS 2 HD	US: FUBO SPORTS 2 HD		us-fubo-sports-2-hd-186f.auto
US: FUBO SPORTS 3 HD	US: FUBO SPORTS 3 HD		us-fubo-sports-3-hd-249e.auto
US: FUBO SPORTS 4 HD	US: FUBO SPORTS 4 HD		us-fubo-sports-4-hd-f684.auto
US: FUBO SPORTS 5 HD	US: FUBO SPORTS 5 HD		us-fubo-sports-5-hd-8b71.auto
US: FUBO SPORTS NETWORK HD	US: FUBO SPORTS NETWORK HD	FuboSportsNetwork.us	FuboSportsNetwork.us
US: FUSE HD	US: FUSE HD	FuseTV.us	FuseTV.us
US: FUSE MUSIC HD	US: FUSE MUSIC HD	01TV.fr	01TV.fr
US: GOL TV HD	US: GOL TV HD	GolTVEnglish.us	GolTVEnglish.us
US: GOLF CHANNEL HD	US: GOLF CHANNEL HD	GolfChannel.us	GolfChannel.us
US: WWE HD	US: WWE HD	WWE.us	WWE.us
US: Moto America TV	US: Moto America TV		us-moto-america-tv-8b93.auto
US: Sport Stak	US: Sport Stak		us-sport-stak-6ba9.auto
US: MONUMENTAL SPORTS NETWORK HD	US: MONUMENTAL SPORTS NETWORK HD	MonumentalSportsNetwork.us	MonumentalSportsNetwork.us
US: GINX ESPORTS HD	US: GINX ESPORTS HD		us-ginx-esports-hd-1033.auto
US: ALTITUDE SPORTS HD	US: ALTITUDE SPORTS HD	AltitudeSports.us	AltitudeSports.us
US: AT&T SPORTSNET PITTSBURGH HD	US: AT&T SPORTSNET PITTSBURGH HD	ATTSportsNetPittsburgh.us	ATTSportsNetPittsburgh.us
US: ALTITUDE SPORTS 2 HD	US: ALTITUDE SPORTS 2 HD		us-altitude-sports-2-hd-6cb1.auto
US: AT&T SPORTSNET SOUTHWEST HD	US: AT&T SPORTSNET SOUTHWEST HD	ATTSportsNetHouston.us	ATTSportsNetHouston.us
US: AT&T SPORTSNET ROCKY MOUNTAIN HD	US: AT&T SPORTSNET ROCKY MOUNTAIN HD	ATTSNRM.us	ATTSNRM.us
US: ANGELS BROADCAST TELEVISION (ABTV) ᴿᴬᵂ	US: ANGELS BROADCAST TELEVISION (ABTV) ᴿᴬᵂ		us-angels-broadcast-television-abtv-ef42.auto
US: BIG TEN NETWORK HD	US: BIG TEN NETWORK HD	BigTenNetwork.us	BigTenNetwork.us
US: CBS SPORTS NETWORK HD	US: CBS SPORTS NETWORK HD	CBSSportsNetwork.us	CBSSportsNetwork.us
US: MARQUEE SPORTS NETWORK HD	US: MARQUEE SPORTS NETWORK HD		us-marquee-sports-network-hd-1414.auto
US: MLB NETWORK	US: MLB NETWORK	MLBNetwork.us	MLBNetwork.us
US: MLB STRIKE ZONE HD	US: MLB STRIKE ZONE HD		us-mlb-strike-zone-hd-bb6f.auto
US: NBC GOLF	US: NBC GOLF		us-nbc-golf-3097.auto
US: NBC SPORTS BAY AREA	US: NBC SPORTS BAY AREA	NBCSportsBayArea.us	NBCSportsBayArea.us
US: NBC SPORTS CALIFORNIA	US: NBC SPORTS CALIFORNIA	NBCSportsCalifornia.us	NBCSportsCalifornia.us
US: NBC SPORTS CHICAGO	US: NBC SPORTS CHICAGO	NBCSportsChicago.us	NBCSportsChicago.us
US: NBC SPORTS NETWORK	US: NBC SPORTS NETWORK		us-nbc-sports-network-a6ef.auto
US: NBC SPORTS NORTHWEST	US: NBC SPORTS NORTHWEST		us-nbc-sports-northwest-fddf.auto
US: NBC SPORTS PHILADELFIA	US: NBC SPORTS PHILADELFIA	NBCSportsPhiladelphia.us	NBCSportsPhiladelphia.us
US: NBC SPORTS WASHINGTON	US: NBC SPORTS WASHINGTON	NBCSportsWashington.us	NBCSportsWashington.us
US: PAC 12 ARIZONA HD	US: PAC 12 ARIZONA HD		us-pac-12-arizona-hd-9de8.auto
US: PAC 12 BAY AREA HD	US: PAC 12 BAY AREA HD		us-pac-12-bay-area-hd-cc00.auto
US: PAC 12 MOUNTAIN HD	US: PAC 12 MOUNTAIN HD		us-pac-12-mountain-hd-3247.auto
US: PAC 12 NATIONAL HD	US: PAC 12 NATIONAL HD		us-pac-12-national-hd-a0bc.auto
US: PAC 12 OREGON HD	US: PAC 12 OREGON HD		us-pac-12-oregon-hd-2fef.auto
US: PAC 12 LOS ANGELES HD	US: PAC 12 LOS ANGELES HD		us-pac-12-los-angeles-hd-0b27.auto
US: PAC 12 WASHINGTON HD	US: PAC 12 WASHINGTON HD		us-pac-12-washington-hd-c5aa.auto
US: ROOT SPORTS	US: ROOT SPORTS	RootSportsNorthwest.us	RootSportsNorthwest.us
US: SPORTSNET LA DODGERS HD	US: SPORTSNET LA DODGERS HD	SpectrumSportsNetLA.us	SpectrumSportsNetLA.us
US: SPORTSNET NEW YORK HD	US: SPORTSNET NEW YORK HD	ComcastSportsnet.us	ComcastSportsnet.us
US: NESN ᵁᴴᴰ 3840P	US: NESN ᵁᴴᴰ 3840P	NewEnglandSportsNetwork.us	NewEnglandSportsNetwork.us
US: NESN	US: NESN	NewEnglandSportsNetwork.us	NewEnglandSportsNetwork.us
US: NESN Plus HD	US: NESN Plus HD	NewEnglandSportsNetworkPlus.us	NewEnglandSportsNetworkPlus.us
US: NESN BOSTON HD	US: NESN BOSTON HD	NewEnglandSportsNetwork.us	NewEnglandSportsNetwork.us
US: SPORTSNET LA LAKERS HD	US: SPORTSNET LA LAKERS HD		us-sportsnet-la-lakers-hd-d1da.auto
US: SPORTSMAN CHANNEL HD	US: SPORTSMAN CHANNEL HD		us-sportsman-channel-hd-370c.auto
US: TSN SPORT 2 HD	US: TSN SPORT 2 HD		us-tsn-sport-2-hd-605a.auto
US: TSN SPORT 3 HD	US: TSN SPORT 3 HD		us-tsn-sport-3-hd-5001.auto
US: TSN SPORT 4 HD	US: TSN SPORT 4 HD		us-tsn-sport-4-hd-6a46.auto
US: TSN SPORT 5 HD	US: TSN SPORT 5 HD		us-tsn-sport-5-hd-c8a0.auto
US: STADIUM HD	US: STADIUM HD		us-stadium-hd-a74b.auto
US: STADIUM 1 HD	US: STADIUM 1 HD		us-stadium-1-hd-7ba4.auto
US: STADIUM 2 HD	US: STADIUM 2 HD		us-stadium-2-hd-a736.auto
US: STADIUM 3 HD	US: STADIUM 3 HD		us-stadium-3-hd-0022.auto
US: TENNIS HD	US: TENNIS HD	TennisChannel.us	TennisChannel.us
US: TENNIS CHANNEL	US: TENNIS CHANNEL	TennisChannel.us	TennisChannel.us
US: TENNIS CHANNEL PLUS 1	US: TENNIS CHANNEL PLUS 1		us-tennis-channel-plus-1-a1d9.auto
US: TENNIS CHANNEL PLUS 2	US: TENNIS CHANNEL PLUS 2		us-tennis-channel-plus-2-2b43.auto
US: TENNIS CHANNEL PLUS 3	US: TENNIS CHANNEL PLUS 3		us-tennis-channel-plus-3-05f4.auto
US: TENNIS CHANNEL PLUS 4	US: TENNIS CHANNEL PLUS 4		us-tennis-channel-plus-4-6636.auto
US: TENNIS CHANNEL PLUS 5	US: TENNIS CHANNEL PLUS 5		us-tennis-channel-plus-5-04a0.auto
US: TENNIS CHANNEL PLUS 6	US: TENNIS CHANNEL PLUS 6		us-tennis-channel-plus-6-6389.auto
US: TENNIS CHANNEL PLUS 7	US: TENNIS CHANNEL PLUS 7		us-tennis-channel-plus-7-6356.auto
US: TENNIS CHANNEL PLUS 8	US: TENNIS CHANNEL PLUS 8		us-tennis-channel-plus-8-3ca6.auto
US: TENNIS CHANNEL PLUS 9	US: TENNIS CHANNEL PLUS 9	TennisChannel.us	TennisChannel.us
US: TENNIS CHANNEL PLUS 10	US: TENNIS CHANNEL PLUS 10		us-tennis-channel-plus-10-fe87.auto
US: TENNIS CHANNEL PLUS 11	US: TENNIS CHANNEL PLUS 11		us-tennis-channel-plus-11-9789.auto
US: TENNIS CHANNEL PLUS 12	US: TENNIS CHANNEL PLUS 12		us-tennis-channel-plus-12-4ae4.auto
